ItemID,views,n_users,TV Series,percentage
5796,194,39,True,124.35897435897436
5797,17,17,True,11.11111111111111
5798,9,9,True,4.761904761904762
5799,20,18,False,-1
5800,43,39,False,-1
5801,15,15,False,-1
5802,32,28,False,-1
5803,19,19,True,7.142857142857143
5804,18,18,False,-1
5805,18,18,True,14.285714285714286
5806,32,31,True,51.61290322580645
5807,19,19,False,-1
5808,16,16,False,-1
5809,12,12,False,-1
5810,15,15,True,50.0
5811,17,17,False,-1
5812,23,23,True,33.333333333333336
5813,29,27,False,-1
5814,29,22,False,-1
5815,25,25,True,50.0
5816,18,18,False,-1
5817,19,14,True,12.337662337662337
5818,11,11,True,3.7037037037037037
5819,14,14,True,33.333333333333336
5820,19,19,False,-1
5821,20,17,True,9.049773755656108
5822,9,9,False,-1
5823,22,19,False,-1
5824,17,17,False,-1
5825,78,29,True,10.344827586206897
5826,106,25,False,-1
5827,18,18,False,-1
5828,15,15,True,14.285714285714286
5829,89,36,True,9.88888888888889
5830,19,19,True,10.0
5831,18,18,False,-1
5832,80,57,False,-1
5833,18,18,True,33.333333333333336
5834,22,22,False,-1
5835,46,21,False,-1
5836,18,18,False,-1
5837,258,64,False,-1
5838,16,16,False,-1
5839,20,20,True,5.882352941176471
5840,24,24,False,-1
5841,17,17,False,-1
5842,14,14,False,-1
5843,16,15,True,11.851851851851851
5844,22,22,False,-1
5845,17,17,False,-1
5846,20,20,False,-1
5847,18,18,False,-1
5848,27,27,True,7.6923076923076925
5849,28,26,False,-1
5850,9,8,False,-1
5851,8,8,True,5.882352941176471
5852,16,16,False,-1
5853,11,11,False,-1
5854,12,12,False,-1
5855,23,22,True,11.616161616161616
5856,14,14,False,-1
5857,18,18,True,4.545454545454546
5858,244,211,False,-1
5859,24,23,False,-1
5860,79,25,True,105.33333333333333
5861,31,31,False,-1
5862,25,20,False,-1
5863,17,17,True,33.333333333333336
5864,19,19,False,-1
5865,18,18,False,-1
5866,33,30,False,-1
5867,27,25,True,36.0
5868,13,13,True,33.333333333333336
5869,22,21,False,-1
5870,255,231,False,-1
5871,26,26,True,7.6923076923076925
5872,11,11,True,33.333333333333336
5873,25,25,True,0.8130081300813008
5874,1411,196,True,79.98866213151928
5875,1077,61,False,-1
5876,59,44,True,67.04545454545455
5877,10,10,False,-1
5878,21,21,False,-1
5879,94,25,True,188.0
5880,34,31,False,-1
5881,18,18,False,-1
5882,33,30,False,-1
5883,14,14,True,33.333333333333336
5884,160,59,False,-1
5885,14,14,False,-1
5886,182,72,False,-1
5887,18,18,False,-1
5888,22,22,False,-1
5889,26,25,False,-1
5890,12,12,True,50.0
5891,224,91,True,4.733727810650888
5892,15,15,False,-1
5893,16,16,True,25.0
5894,16,16,True,33.333333333333336
5895,638,37,False,-1
5896,381,54,True,13.31236897274633
5897,22,21,False,-1
5898,15,15,False,-1
5899,11,11,False,-1
5900,18,17,True,11.764705882352942
5901,16,16,True,4.761904761904762
5902,17,17,False,-1
5903,19,19,False,-1
5904,19,19,True,33.333333333333336
5905,30,26,True,5.244755244755245
5906,34,24,False,-1
5907,191,69,False,-1
5908,24,15,False,-1
5909,24,24,True,50.0
5910,43,39,False,-1
5911,24,23,False,-1
5912,234,31,False,-1
5913,27,23,False,-1
5914,17,17,False,-1
5915,17,17,False,-1
5916,16,16,False,-1
5917,281,253,False,-1
5918,69,37,True,62.16216216216216
5919,22,21,True,52.38095238095238
5920,448,38,False,-1
5921,38,34,True,9.313725490196079
5922,1188,104,True,380.7692307692308
5923,16,15,True,5.079365079365079
5924,22,22,False,-1
5925,49,35,True,70.0
5926,31,29,False,-1
5927,24,24,True,4.0
5928,3856,125,True,58.20377358490566
5929,16,16,False,-1
5930,19,19,True,50.0
5931,19,18,False,-1
5932,29,28,False,-1
5933,31,20,True,51.666666666666664
5934,75,69,True,6.793478260869565
5935,14,14,False,-1
5936,630,115,True,20.28985507246377
5937,19,19,False,-1
5938,1359,252,True,41.48351648351648
5939,23,19,False,-1
5940,34,30,False,-1
5941,11,11,True,3.5714285714285716
5942,16,16,False,-1
5943,22,22,True,2.4390243902439024
5944,99,66,False,-1
5945,26,22,False,-1
5946,12,12,False,-1
5947,23,21,True,9.956709956709958
5948,47,31,False,-1
5949,20,20,False,-1
5950,17,17,True,33.333333333333336
5951,23,23,False,-1
5952,149,137,True,36.25304136253041
5953,17,17,False,-1
5954,14,14,False,-1
5955,26,26,True,5.882352941176471
5956,21,21,True,7.6923076923076925
5957,43,34,False,-1
5958,14,14,False,-1
5959,16,16,True,33.333333333333336
5960,26,25,False,-1
5961,45,20,True,56.25
5962,26,23,False,-1
5963,12,12,False,-1
5964,16,15,False,-1
5965,12,12,True,20.0
5966,20,20,True,8.333333333333334
5967,20,18,False,-1
5968,13,13,True,7.6923076923076925
5969,13,13,False,-1
5970,16,16,False,-1
5971,49,38,False,-1
5972,24,21,False,-1
5973,22,21,False,-1
5974,14,14,False,-1
5975,39,20,False,-1
5976,33,30,False,-1
5977,33,31,False,-1
5978,23,23,True,5.882352941176471
5979,1581,171,False,-1
5980,14,14,False,-1
5981,16,16,False,-1
5982,15,15,False,-1
5983,19,19,False,-1
5984,89,84,False,-1
5985,20,20,True,50.0
5986,11,11,False,-1
5987,116,63,False,-1
5988,8,8,False,-1
5989,30,30,False,-1
5990,20,20,False,-1
5991,14,14,False,-1
5992,22,18,False,-1
5993,14,14,False,-1
5994,18,18,True,14.285714285714286
5995,58,28,True,69.04761904761905
5996,20,19,True,3.508771929824561
5997,25,25,True,33.333333333333336
5998,18,18,False,-1
5999,141,34,True,138.23529411764707
6000,84,35,False,-1
6001,17,17,False,-1
6002,32,22,True,16.161616161616163
6003,13,13,True,33.333333333333336
6004,22,20,True,12.222222222222221
6005,20,15,False,-1
6006,14,14,True,20.0
6007,43,38,True,5.143540669856459
6008,23,19,True,5.764411027568922
6009,16,16,True,7.6923076923076925
6010,186,65,True,143.07692307692307
6011,41,35,False,-1
6012,21,21,True,3.4482758620689653
6013,23,23,False,-1
6014,25,25,True,0.36231884057971014
6015,23,20,True,57.5
6016,1516,95,True,199.47368421052633
6017,20,20,False,-1
6018,22,22,False,-1
6019,14,14,False,-1
6020,242,30,False,-1
6021,22,22,False,-1
6022,23,22,True,8.712121212121213
6023,19,19,False,-1
6024,26,26,True,4.166666666666667
6025,25,25,False,-1
6026,20,20,False,-1
6027,25,25,True,2.9411764705882355
6028,15,15,False,-1
6029,8,8,False,-1
6030,44,37,False,-1
6031,56,49,True,2.2408963585434174
6032,17,17,True,33.333333333333336
6033,21,21,True,8.333333333333334
6034,24,24,True,20.0
6035,13,13,False,-1
6036,18,18,False,-1
6037,15,15,True,33.333333333333336
6038,19,19,True,50.0
6039,106,56,False,-1
6040,15,15,True,50.0
6041,20,20,True,7.6923076923076925
6042,13,13,True,4.0
6043,125,114,True,4.385964912280702
6044,84,31,True,24.633431085043988
6045,21,21,False,-1
6046,19,17,True,4.6568627450980395
6047,20,20,True,50.0
6048,24,22,False,-1
6049,92,90,False,-1
6050,23,23,False,-1
6051,24,24,True,25.0
6052,24,23,False,-1
6053,12,12,True,50.0
6054,204,27,True,58.11965811965812
6055,26,26,False,-1
6056,16,16,False,-1
6057,23,23,False,-1
6058,81,38,False,-1
6059,11,11,True,14.285714285714286
6060,18,18,True,33.333333333333336
6061,11,11,True,50.0
6062,22,21,False,-1
6063,48,30,True,53.333333333333336
6064,17,17,False,-1
6065,29,27,False,-1
6066,20,18,True,37.03703703703704
6067,14,14,False,-1
6068,17,17,True,5.882352941176471
6069,22,22,False,-1
6070,26,25,False,-1
6071,118,16,False,-1
6072,18,18,False,-1
6073,25,22,True,37.878787878787875
6074,97,38,True,2.341863833896668
6075,39,13,False,-1
6076,20,20,False,-1
6077,12,12,False,-1
6078,14,14,False,-1
6079,16,16,True,33.333333333333336
6080,17,17,False,-1
6081,12,12,False,-1
6082,19,19,True,33.333333333333336
6083,23,23,True,0.8928571428571429
6084,21,21,False,-1
6085,32,21,False,-1
6086,24,24,True,50.0
6087,17,17,False,-1
6088,22,22,False,-1
6089,23,23,True,4.761904761904762
6090,15,15,True,4.0
6091,18,18,False,-1
6092,27,27,False,-1
6093,38,34,False,-1
6094,20,19,False,-1
6095,17,17,False,-1
6096,48,34,False,-1
6097,20,20,True,16.666666666666668
6098,28,20,False,-1
6099,19,19,False,-1
6100,21,21,True,3.7037037037037037
6101,22,22,False,-1
6102,18,18,False,-1
6103,22,21,True,9.523809523809524
6104,23,23,True,50.0
6105,12,12,True,33.333333333333336
6106,125,95,False,-1
6107,23,23,False,-1
6108,14,14,False,-1
6109,32,29,False,-1
6110,19,16,True,9.134615384615385
6111,37,29,False,-1
6112,61,33,False,-1
6113,15,15,True,50.0
6114,35,35,False,-1
6115,25,20,False,-1
6116,16,16,False,-1
6117,18,18,False,-1
6118,31,30,False,-1
6119,22,21,False,-1
6120,22,22,True,3.5714285714285716
6121,19,17,False,-1
6122,135,35,False,-1
6123,24,24,False,-1
6124,23,23,False,-1
6125,175,50,True,3.5353535353535355
6126,24,21,True,38.095238095238095
6127,141,38,False,-1
6128,2538,103,True,176.00554785020805
6129,998,26,False,-1
6130,397,40,False,-1
6131,219,32,False,-1
6132,14,14,False,-1
6133,51,31,True,9.13978494623656
6134,15,15,False,-1
6135,19,19,False,-1
6136,20,20,True,4.761904761904762
6137,26,26,True,9.090909090909092
6138,57,47,False,-1
6139,59,53,False,-1
6140,8,8,True,7.142857142857143
6141,16,16,True,16.666666666666668
6142,17,17,True,33.333333333333336
6143,24,24,True,33.333333333333336
6144,19,17,False,-1
6145,19,19,False,-1
6146,17,17,True,33.333333333333336
6147,15,15,True,2.6315789473684212
6148,23,21,True,54.76190476190476
6149,18,18,True,14.285714285714286
6150,14,14,False,-1
6151,24,23,True,52.17391304347826
6152,16,16,True,2.0408163265306123
6153,44,39,False,-1
6154,26,24,True,6.372549019607843
6155,22,22,False,-1
6156,32,30,False,-1
6157,23,23,True,3.8461538461538463
6158,21,21,True,1.8867924528301887
6159,30,28,False,-1
6160,19,19,True,3.8461538461538463
6161,588,46,False,-1
6162,50,44,False,-1
6163,14,14,False,-1
6164,24,24,False,-1
6165,15,15,True,7.6923076923076925
6166,311,47,False,-1
6167,18,18,False,-1
6168,11,11,True,5.882352941176471
6169,19,19,True,33.333333333333336
6170,16,16,False,-1
6171,16,16,False,-1
6172,46,32,False,-1
6173,22,21,False,-1
6174,27,27,True,50.0
6175,24,22,False,-1
6176,24,16,False,-1
6177,30,27,False,-1
6178,19,19,True,11.11111111111111
6179,15,15,False,-1
6180,18,17,False,-1
6181,23,18,False,-1
6182,17,17,True,50.0
6183,27,27,False,-1
6184,11,11,False,-1
6185,16,16,False,-1
6186,97,92,False,-1
6187,10616,365,False,-1
6188,20,18,True,22.22222222222222
6189,23,19,True,60.526315789473685
6190,88,31,True,13.517665130568357
6191,21,21,False,-1
6192,31,31,True,33.333333333333336
6193,21,18,True,12.962962962962964
6194,27,27,False,-1
6195,16,16,True,6.666666666666667
6196,45,21,True,10.204081632653061
6197,26,19,False,-1
6198,26,23,True,56.52173913043478
6199,41,37,False,-1
6200,21,21,False,-1
6201,26,23,False,-1
6202,234,40,False,-1
6203,151,36,False,-1
6204,19,19,False,-1
6205,55,30,True,61.111111111111114
6206,77,27,True,95.06172839506173
6207,25,18,False,-1
6208,42,26,False,-1
6209,133,22,False,-1
6210,23,23,False,-1
6211,254,26,False,-1
6212,1470,59,False,-1
6213,49,46,False,-1
6214,20,20,False,-1
6215,20,19,False,-1
6216,20,20,False,-1
6217,19,19,False,-1
6218,23,23,False,-1
6219,21,21,False,-1
6220,142,22,False,-1
6221,22,22,True,4.0
6222,26,26,False,-1
6223,24,24,False,-1
6224,552,232,False,-1
6225,413,39,False,-1
6226,61,40,False,-1
6227,12,12,False,-1
6228,24,24,False,-1
6229,15,15,True,6.666666666666667
6230,27,27,False,-1
6231,21,21,False,-1
6232,19,19,False,-1
6233,19,19,False,-1
6234,10,10,True,9.090909090909092
6235,18,18,True,33.333333333333336
6236,30,26,False,-1
6237,20,20,True,50.0
6238,22,22,False,-1
6239,39,16,True,121.875
6240,15,15,False,-1
6241,31,29,False,-1
6242,13,13,False,-1
6243,12,12,True,16.666666666666668
6244,20,18,True,6.5359477124183005
6245,25,23,False,-1
6246,40,37,False,-1
6247,33,30,False,-1
6248,38,36,False,-1
6249,26,21,False,-1
6250,22,21,True,4.190476190476191
6251,41,40,True,3.7962962962962963
6252,15,15,False,-1
6253,33,28,False,-1
6254,8,8,False,-1
6255,25,24,False,-1
6256,17,17,True,3.7037037037037037
6257,14,14,False,-1
6258,33,27,True,5.8201058201058204
6259,13,13,False,-1
6260,19,18,True,8.796296296296296
6261,23,22,False,-1
6262,20,20,False,-1
6263,36,31,True,58.064516129032256
6264,25,23,False,-1
6265,43,36,False,-1
6266,28,27,False,-1
6267,30,28,False,-1
6268,19,19,False,-1
6269,18,18,True,1.8518518518518519
6270,22,21,False,-1
6271,16,13,False,-1
6272,14,14,False,-1
6273,16,16,False,-1
6274,17,16,True,0.48963133640552997
6275,20,20,False,-1
6276,407,18,True,205.55555555555554
6277,30,27,False,-1
6278,15,15,False,-1
6279,31,27,False,-1
6280,29,23,False,-1
6281,27,27,False,-1
6282,17,17,True,2.5
6283,22,22,True,12.5
6284,11,11,True,7.142857142857143
6285,22,22,False,-1
6286,15,15,False,-1
6287,21,21,True,3.8461538461538463
6288,32,32,True,33.333333333333336
6289,35,32,False,-1
6290,19,19,True,50.0
6291,18,18,False,-1
6292,18,18,False,-1
6293,21,20,False,-1
6294,14,14,True,16.666666666666668
6295,17,17,False,-1
6296,31,26,False,-1
6297,59,47,False,-1
6298,20,19,False,-1
6299,26,26,False,-1
6300,45,21,False,-1
6301,16,16,False,-1
6302,28,27,False,-1
6303,11,11,True,16.666666666666668
6304,18,18,False,-1
6305,14,14,True,33.333333333333336
6306,43,40,False,-1
6307,28,26,False,-1
6308,33,30,False,-1
6309,133,68,False,-1
6310,19,19,True,33.333333333333336
6311,18,18,False,-1
6312,20,20,True,0.0999000999000999
6313,21,21,True,4.0
6314,18,18,False,-1
6315,22,20,True,55.0
6316,16,16,True,6.666666666666667
6317,20,20,False,-1
6318,19,18,True,52.77777777777778
6319,186,63,False,-1
6320,972,205,False,-1
6321,19,19,True,5.882352941176471
6322,16,11,True,10.38961038961039
6323,11,11,False,-1
6324,270,234,True,14.423076923076923
6325,19,19,True,33.333333333333336
6326,98,32,False,-1
6327,13,13,False,-1
6328,95,35,True,16.964285714285715
6329,172,86,False,-1
6330,53,39,False,-1
6331,9,9,False,-1
6332,21,21,False,-1
6333,16,16,False,-1
6334,128,56,True,45.714285714285715
6335,15,15,False,-1
6336,14,14,False,-1
6337,14,14,True,9.090909090909092
6338,22,22,False,-1
6339,318,300,False,-1
6340,42,30,True,46.666666666666664
6341,40,36,False,-1
6342,14,14,False,-1
6343,22,21,False,-1
6344,35,25,False,-1
6345,24,24,False,-1
6346,240,40,False,-1
6347,54,22,True,81.81818181818181
6348,42,22,False,-1
6349,25,25,False,-1
6350,15,15,False,-1
6351,31,31,False,-1
6352,23,23,True,50.0
6353,23,23,False,-1
6354,28,26,True,53.84615384615385
6355,20,20,False,-1
6356,17,17,True,4.166666666666667
6357,19,19,True,25.0
6358,23,20,False,-1
6359,39,35,True,2.370820668693009
6360,13,13,False,-1
6361,7,7,False,-1
6362,39,30,False,-1
6363,20,18,False,-1
6364,23,23,False,-1
6365,24,22,False,-1
6366,23,23,True,8.333333333333334
6367,17,17,True,33.333333333333336
6368,330,34,False,-1
6369,16,16,False,-1
6370,23,20,False,-1
6371,17,15,True,4.358974358974359
6372,89,43,True,41.395348837209305
6373,22,22,False,-1
6374,18,18,False,-1
6375,17,14,False,-1
6376,22,22,False,-1
6377,17,17,True,50.0
6378,97,27,False,-1
6379,15,15,True,7.6923076923076925
6380,19,19,False,-1
6381,13,12,False,-1
6382,13,13,True,5.882352941176471
6383,14,14,True,33.333333333333336
6384,27,27,False,-1
6385,16,16,False,-1
6386,16,16,False,-1
6387,18,18,False,-1
6388,12,12,False,-1
6389,77,35,False,-1
6390,16,15,False,-1
6391,23,23,True,50.0
6392,13,13,True,9.090909090909092
6393,21,21,False,-1
6394,36,15,False,-1
6395,31,27,False,-1
6396,18,18,True,3.7037037037037037
6397,33,27,False,-1
6398,103,34,True,7.573529411764706
6399,19,19,False,-1
6400,15,15,True,20.0
6401,44,36,False,-1
6402,21,19,False,-1
6403,254,35,True,241.9047619047619
6404,36,13,False,-1
6405,83,31,True,10.709677419354838
6406,18,18,False,-1
6407,46,45,False,-1
6408,20,20,False,-1
6409,56,53,False,-1
6410,55,36,False,-1
6411,20,20,True,6.25
6412,12,12,False,-1
6413,11,11,True,33.333333333333336
6414,29,27,True,17.901234567901234
6415,28,24,True,4.861111111111111
6416,12,11,False,-1
6417,27,27,False,-1
6418,33,30,False,-1
6419,18,18,False,-1
6420,17,17,True,33.333333333333336
6421,20,20,False,-1
6422,40,40,False,-1
6423,18,18,False,-1
6424,25,25,True,4.761904761904762
6425,148,14,False,-1
6426,25,22,False,-1
6427,12,12,False,-1
6428,27,25,False,-1
6429,24,24,False,-1
6430,17,17,False,-1
6431,26,26,False,-1
6432,84,38,False,-1
6433,12,12,False,-1
6434,90,27,False,-1
6435,15,15,False,-1
6436,72,24,False,-1
6437,20,20,True,7.6923076923076925
6438,27,26,True,6.923076923076923
6439,32,27,False,-1
6440,16,16,False,-1
6441,16,16,False,-1
6442,23,22,True,3.872053872053872
6443,20,20,True,4.166666666666667
6444,19,19,False,-1
6445,19,19,False,-1
6446,33,33,False,-1
6447,19,17,True,37.254901960784316
6448,23,23,False,-1
6449,19,19,True,2.380952380952381
6450,22,21,False,-1
6451,15,15,False,-1
6452,37,17,True,9.462915601023019
6453,56,39,False,-1
6454,17,17,False,-1
6455,153,32,False,-1
6456,58,32,False,-1
6457,13,13,False,-1
6458,25,22,True,11.363636363636363
6459,26,24,False,-1
6460,27,22,False,-1
6461,37,16,False,-1
6462,19,19,False,-1
6463,11,11,False,-1
6464,237,212,True,37.264150943396224
6465,16,16,True,33.333333333333336
6466,161,34,False,-1
6467,11,11,False,-1
6468,21,21,False,-1
6469,630,73,True,61.64383561643836
6470,21,21,False,-1
6471,27,24,False,-1
6472,28,24,False,-1
6473,217,43,False,-1
6474,29,26,False,-1
6475,69,50,False,-1
6476,47,35,False,-1
6477,20,20,True,3.7037037037037037
6478,48,24,False,-1
6479,16,16,False,-1
6480,17,16,True,2.0833333333333335
6481,16,16,False,-1
6482,32,17,False,-1
6483,17,17,False,-1
6484,15,15,False,-1
6485,229,32,True,143.125
6486,155,79,False,-1
6487,16,16,False,-1
6488,16,16,True,0.8
6489,17,17,True,7.142857142857143
6490,40,34,False,-1
6491,15,15,False,-1
6492,34,15,False,-1
6493,11,11,True,50.0
6494,558,512,False,-1
6495,406,86,False,-1
6496,252,74,True,113.51351351351352
6497,38,21,False,-1
6498,35,28,False,-1
6499,33,31,False,-1
6500,15,15,True,4.761904761904762
6501,54,39,False,-1
6502,15,15,False,-1
6503,20,16,True,20.833333333333332
6504,359,110,False,-1
6505,19,19,False,-1
6506,240,60,False,-1
6507,55,21,True,87.3015873015873
6508,17,17,True,3.7037037037037037
6509,25,23,False,-1
6510,82,20,False,-1
6511,16,16,False,-1
6512,20,20,True,50.0
6513,22,20,True,36.666666666666664
6514,16,16,False,-1
6515,74,35,False,-1
6516,22,22,False,-1
6517,14,14,False,-1
6518,28,28,False,-1
6519,15,15,False,-1
6520,17,17,True,3.8461538461538463
6521,28,27,False,-1
6522,10,10,True,7.6923076923076925
6523,12,12,True,3.5714285714285716
6524,30,29,True,34.48275862068966
6525,16,16,True,3.8461538461538463
6526,16,16,True,5.2631578947368425
6527,21,21,True,33.333333333333336
6528,33,17,False,-1
6529,40,36,False,-1
6530,12,12,False,-1
6531,17,17,False,-1
6532,131,45,False,-1
6533,19,19,False,-1
6534,25,25,False,-1
6535,16,16,False,-1
6536,25,20,False,-1
6537,19,19,False,-1
6538,30,28,False,-1
6539,26,25,True,6.117647058823529
6540,18,18,True,4.3478260869565215
6541,20,20,False,-1
6542,12,12,False,-1
6543,20,17,True,58.8235294117647
6544,46,44,True,17.424242424242426
6545,22,21,False,-1
6546,24,24,True,7.6923076923076925
6547,95,25,True,126.66666666666667
6548,18,18,False,-1
6549,21,21,False,-1
6550,37,28,False,-1
6551,71,41,False,-1
6552,16,16,False,-1
6553,17,15,True,37.77777777777778
6554,17,17,True,9.090909090909092
6555,748,77,True,25.56390977443609
6556,29,26,False,-1
6557,12,12,True,7.142857142857143
6558,76,29,False,-1
6559,26,23,False,-1
6560,22,18,False,-1
6561,101,25,False,-1
6562,21,21,False,-1
6563,288,142,False,-1
6564,121,56,True,15.433673469387756
6565,26,26,True,33.333333333333336
6566,14,14,False,-1
6567,70,24,True,97.22222222222223
6568,97,32,False,-1
6569,36,35,False,-1
6570,30,30,True,7.142857142857143
6571,14,14,False,-1
6572,17,17,False,-1
6573,23,23,False,-1
6574,17,17,True,33.333333333333336
6575,112,42,False,-1
6576,19,19,False,-1
6577,15,13,True,38.46153846153846
6578,28,23,True,9.364548494983278
6579,17,17,False,-1
6580,16,16,True,3.125
6581,17,17,False,-1
6582,22,21,True,4.029304029304029
6583,12,12,True,10.0
6584,30,30,False,-1
6585,20,20,True,25.0
6586,15,15,False,-1
6587,16,16,True,33.333333333333336
6588,115,21,False,-1
6589,58,18,False,-1
6590,14,14,True,9.090909090909092
6591,22,20,False,-1
6592,17,17,False,-1
6593,15,15,False,-1
6594,17,16,False,-1
6595,19,19,True,9.090909090909092
6596,25,25,False,-1
6597,310,120,False,-1
6598,316,35,False,-1
6599,13,13,False,-1
6600,15,15,False,-1
6601,13,13,False,-1
6602,22,22,True,33.333333333333336
6603,22,19,False,-1
6604,19,19,False,-1
6605,256,59,False,-1
6606,29,15,True,17.575757575757574
6607,13,13,False,-1
6608,16,16,False,-1
6609,20,20,False,-1
6610,21,17,False,-1
6611,22,22,True,33.333333333333336
6612,16,16,True,10.0
6613,72,51,False,-1
6614,27,27,False,-1
6615,26,26,True,0.7874015748031497
6616,18,18,True,33.333333333333336
6617,20,19,False,-1
6618,17,17,True,33.333333333333336
6619,41,36,False,-1
6620,21,21,False,-1
6621,17,17,False,-1
6622,15,15,False,-1
6623,11,11,False,-1
6624,15,15,False,-1
6625,16,16,False,-1
6626,23,23,False,-1
6627,22,21,False,-1
6628,14,13,True,35.8974358974359
6629,36,32,False,-1
6630,22,20,False,-1
6631,28,25,False,-1
6632,35,31,True,8.6848635235732
6633,23,21,False,-1
6634,22,21,True,10.476190476190476
6635,7,7,False,-1
6636,82,60,False,-1
6637,20,19,False,-1
6638,24,24,False,-1
6639,12,12,True,4.0
6640,15,15,False,-1
6641,27,26,False,-1
6642,33,33,False,-1
6643,45,34,False,-1
6644,34,31,False,-1
6645,50,27,True,20.5761316872428
6646,44,26,False,-1
6647,12,12,False,-1
6648,17,17,True,33.333333333333336
6649,55,50,False,-1
6650,19,19,False,-1
6651,22,22,True,11.11111111111111
6652,60,21,True,47.61904761904762
6653,229,40,True,10.80188679245283
6654,190,42,True,13.708513708513708
6655,46,27,False,-1
6656,83,46,False,-1
6657,24,23,False,-1
6658,12,12,True,7.142857142857143
6659,37,24,False,-1
6660,17,17,False,-1
6661,22,22,False,-1
6662,33,17,False,-1
6663,75,25,True,100.0
6664,56,40,False,-1
6665,57,43,True,12.050739957716702
6666,39,34,False,-1
6667,91,38,False,-1
6668,25,25,True,4.761904761904762
6669,26,23,False,-1
6670,21,20,True,0.8076923076923077
6671,151,143,False,-1
6672,20,19,False,-1
6673,25,24,False,-1
6674,15,15,False,-1
6675,15,15,True,4.761904761904762
6676,20,19,True,15.037593984962406
6677,17,17,False,-1
6678,32,32,False,-1
6679,42,25,False,-1
6680,23,23,False,-1
6681,16,16,False,-1
6682,70,50,True,46.666666666666664
6683,18,18,False,-1
6684,11,11,True,50.0
6685,20,19,False,-1
6686,34,34,False,-1
6687,18,18,False,-1
6688,12,12,False,-1
6689,16,15,False,-1
6690,23,22,False,-1
6691,19,17,False,-1
6692,17,17,False,-1
6693,18,18,True,8.333333333333334
6694,19,18,True,52.77777777777778
6695,450,141,False,-1
6696,20,19,False,-1
6697,467,91,False,-1
6698,31,24,False,-1
6699,10,10,False,-1
6700,298,31,True,480.64516129032256
6701,147,90,True,18.14814814814815
6702,416,340,False,-1
6703,19,19,False,-1
6704,20,20,True,4.166666666666667
6705,21,21,True,0.49261083743842365
6706,14,14,False,-1
6707,17,17,False,-1
6708,22,16,False,-1
6709,19,19,True,9.090909090909092
6710,46,42,False,-1
6711,17,17,True,3.7037037037037037
6712,660,439,True,7.159127888057273
6713,17,17,True,1.8518518518518519
6714,29,27,True,5.653021442495127
6715,18,18,True,3.125
6716,28,23,False,-1
6717,18,18,True,3.7037037037037037
6718,19,19,True,3.8461538461538463
6719,17,17,False,-1
6720,14,14,False,-1
6721,10,10,True,4.0
6722,57,32,False,-1
6723,142,34,True,208.8235294117647
6724,163,17,False,-1
6725,44,24,False,-1
6726,146,58,False,-1
6727,34,25,False,-1
6728,67,25,False,-1
6729,81,69,False,-1
6730,12,12,False,-1
6731,18,18,True,3.7037037037037037
6732,17,17,False,-1
6733,91,24,False,-1
6734,70,16,False,-1
6735,15,15,True,33.333333333333336
6736,23,23,False,-1
6737,18,18,False,-1
6738,13,13,False,-1
6739,235,57,False,-1
6740,49,20,True,13.61111111111111
6741,23,23,True,7.142857142857143
6742,29,29,True,4.761904761904762
6743,29,19,True,76.3157894736842
6744,13,13,False,-1
6745,20,17,True,3.795066413662239
6746,14,14,True,10.0
6747,27,27,False,-1
6748,482,43,False,-1
6749,16,16,True,20.0
6750,20,20,False,-1
6751,24,24,True,20.0
6752,39,16,False,-1
6753,53,45,True,39.25925925925926
6754,34,18,False,-1
6755,56,42,False,-1
6756,20,20,False,-1
6757,48,37,False,-1
6758,64,59,True,9.861325115562403
6759,22,22,False,-1
6760,14,14,True,33.333333333333336
6761,18,17,True,35.294117647058826
6762,15,15,False,-1
6763,17,17,False,-1
6764,108,39,True,21.301775147928993
6765,38,34,False,-1
6766,397,30,False,-1
6767,24,24,True,7.142857142857143
6768,17,17,True,9.090909090909092
6769,16,16,True,0.01
6770,14,14,True,33.333333333333336
6771,17,17,False,-1
6772,14,13,False,-1
6773,18,17,True,52.94117647058823
6774,32,26,True,61.53846153846154
6775,24,24,True,4.166666666666667
6776,34,31,False,-1
6777,41,30,True,3.7962962962962963
6778,33,33,False,-1
6779,27,27,True,33.333333333333336
6780,12,12,False,-1
6781,25,24,False,-1
6782,67,51,True,2.526395173453997
6783,11,11,False,-1
6784,18,16,False,-1
6785,14,12,True,38.888888888888886
6786,17,17,True,4.0
6787,24,20,False,-1
6788,57,48,True,39.583333333333336
6789,35,28,False,-1
6790,25,25,False,-1
6791,24,23,False,-1
6792,22,21,False,-1
6793,23,23,True,9.090909090909092
6794,291,41,False,-1
6795,21,21,True,14.285714285714286
6796,28,26,False,-1
6797,19,19,False,-1
6798,27,26,False,-1
6799,39,31,False,-1
6800,15,15,True,33.333333333333336
6801,21,21,False,-1
6802,26,26,False,-1
6803,14,14,False,-1
6804,22,22,False,-1
6805,31,19,True,14.832535885167465
6806,105,94,False,-1
6807,47,42,True,55.95238095238095
6808,20,20,False,-1
6809,27,27,False,-1
6810,7,7,False,-1
6811,24,24,True,6.666666666666667
6812,16,16,False,-1
6813,18,18,False,-1
6814,161,47,True,171.27659574468086
6815,16,16,False,-1
6816,83,17,False,-1
6817,24,23,True,5.797101449275362
6818,509,53,True,480.188679245283
6819,76,37,True,41.08108108108108
6820,21,19,False,-1
6821,37,35,False,-1
6822,11,11,False,-1
